ann_id,image_id,filename,label,category_id,bbox,crop_position,cell_x_in_crop,cell_y_in_crop,crop_x1,crop_y1,crop_x2,crop_y2,sam_score,raw_path,bbox_path,mask_path
331,16,016.tiff,hard_negative,2,"[4369, 2383, 4419, 2433]",3,192,192,4202,2216,4458,2472,0.7410619258880615,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_331.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_331.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_331.png
332,16,016.tiff,hard_negative,2,"[639.5, 3870.5, 689.5, 3920.5]",0,64,64,600,3831,856,4087,0.749855101108551,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_332.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_332.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_332.png
333,16,016.tiff,hard_negative,2,"[5729.5, 4712.5, 5779.5, 4762.5]",3,192,192,5562,4545,5818,4801,0.7354923486709595,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_333.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_333.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_333.png
334,16,016.tiff,mitotic,1,"[484.5, 4866.5, 534.5, 4916.5]",1,192,64,317,4827,573,5083,0.6945363879203796,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_334.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_334.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_334.png
335,16,016.tiff,hard_negative,2,"[3515, 4373, 3565, 4423]",1,192,64,3348,4334,3604,4590,0.8005048036575317,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_335.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_335.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_335.png
336,16,016.tiff,hard_negative,2,"[2163, 2301, 2213, 2351]",3,192,192,1996,2134,2252,2390,0.7277143001556396,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_336.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_336.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_336.png
337,16,016.tiff,hard_negative,2,"[3677, 916, 3727, 966]",2,64,192,3638,749,3894,1005,0.760800838470459,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_337.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_337.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_337.png
338,16,016.tiff,hard_negative,2,"[143.5, 3692.5, 193.5, 3742.5]",2,64,192,104,3525,360,3781,0.7383726835250854,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_338.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_338.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_338.png
339,16,016.tiff,hard_negative,2,"[3318.5, 4595.5, 3368.5, 4645.5]",1,192,64,3151,4556,3407,4812,0.7757030129432678,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_339.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_339.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_339.png
340,16,016.tiff,hard_negative,2,"[3208.5, 4270, 3258.5, 4320]",1,192,64,3041,4231,3297,4487,0.6888301968574524,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_340.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_340.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_340.png
341,16,016.tiff,hard_negative,2,"[5725, 3744.5, 5775, 3794.5]",0,64,64,5686,3705,5942,3961,0.7638324499130249,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_341.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_341.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_341.png
342,17,017.tiff,hard_negative,2,"[1737, 1511, 1787, 1561]",1,192,64,1570,1472,1826,1728,0.7250191569328308,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_342.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_342.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_342.png
343,17,017.tiff,mitotic,1,"[2201, 2307, 2251, 2357]",3,192,192,2034,2140,2290,2396,0.7864880561828613,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_343.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_343.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_343.png
344,17,017.tiff,mitotic,1,"[4368, 1876, 4418, 1926]",2,64,192,4329,1709,4585,1965,0.7415555119514465,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_344.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_344.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_344.png
345,17,017.tiff,mitotic,1,"[1738, 3043, 1788, 3093]",2,64,192,1699,2876,1955,3132,0.8897294402122498,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_345.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_345.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_345.png
346,17,017.tiff,hard_negative,2,"[965, 4027, 1015, 4077]",0,64,64,926,3988,1182,4244,0.7788266539573669,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_346.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_346.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_346.png
347,17,017.tiff,hard_negative,2,"[4844.5, 123.5, 4894.5, 173.5]",2,64,148,4805,0,5061,256,0.6968976259231567,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_347.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_347.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_347.png
348,18,018.tiff,hard_negative,2,"[752, 567, 802, 617]",2,64,192,713,400,969,656,0.7074970006942749,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_348.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_348.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_348.png
349,18,018.tiff,mitotic,1,"[3806, 4389, 3856, 4439]",3,192,192,3639,4222,3895,4478,0.7583433985710144,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_349.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_349.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_349.png
350,18,018.tiff,hard_negative,2,"[6819, 4396, 6869, 4446]",2,64,192,6780,4229,7036,4485,0.7170270681381226,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_350.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_350.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_350.png
351,18,018.tiff,hard_negative,2,"[6416, 4613, 6466, 4663]",0,64,64,6377,4574,6633,4830,0.7661306262016296,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_351.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_351.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_351.png
352,18,018.tiff,mitotic,1,"[3725.5, 888, 3775.5, 938]",0,64,64,3686,849,3942,1105,0.7283480167388916,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_352.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_352.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_352.png
353,18,018.tiff,mitotic,1,"[5562, 2008, 5612, 2058]",2,64,192,5523,1841,5779,2097,0.7296344637870789,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_353.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_353.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_353.png
354,18,018.tiff,hard_negative,2,"[5528.5, 372, 5578.5, 422]",1,192,64,5361,333,5617,589,0.7392207384109497,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_354.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_354.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_354.png
362,20,020.tiff,mitotic,1,"[2929, 704, 2979, 754]",2,64,192,2890,537,3146,793,0.7456870675086975,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_362.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_362.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_362.png
363,20,020.tiff,mitotic,1,"[3843, 431, 3893, 481]",0,64,64,3804,392,4060,648,0.7286316752433777,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_363.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_363.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_363.png
364,20,020.tiff,hard_negative,2,"[5047, 634, 5097, 684]",0,64,64,5008,595,5264,851,0.7228341102600098,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_364.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_364.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_364.png
365,20,020.tiff,mitotic,1,"[2643, 1283, 2693, 1333]",3,192,192,2476,1116,2732,1372,0.7277445197105408,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_365.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_365.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_365.png
366,20,020.tiff,mitotic,1,"[2918, 986, 2968, 1036]",2,64,192,2879,819,3135,1075,0.8100566864013672,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_366.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_366.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_366.png
367,20,020.tiff,hard_negative,2,"[2834, 865, 2884, 915]",2,64,192,2795,698,3051,954,0.8243632316589355,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_367.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_367.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_367.png
368,20,020.tiff,mitotic,1,"[407, 1589, 457, 1639]",3,192,192,240,1422,496,1678,0.8820603489875793,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_368.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_368.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_368.png
369,20,020.tiff,mitotic,1,"[748, 1796, 798, 1846]",0,64,64,709,1757,965,2013,0.8874836564064026,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_369.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_369.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_369.png
370,20,020.tiff,hard_negative,2,"[1149, 2071, 1199, 2121]",3,192,192,982,1904,1238,2160,0.7158874273300171,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_370.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_370.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_370.png
371,20,020.tiff,mitotic,1,"[2191, 1741, 2241, 1791]",1,192,64,2024,1702,2280,1958,0.8429067730903625,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_371.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_371.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_371.png
372,20,020.tiff,hard_negative,2,"[7060, 1969, 7110, 2019]",2,126,192,6959,1802,7215,2058,0.8529461622238159,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_372.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_372.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_372.png
373,20,020.tiff,mitotic,1,"[4167, 3094, 4217, 3144]",0,64,64,4128,3055,4384,3311,0.7650472521781921,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_373.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_373.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_373.png
374,20,020.tiff,mitotic,1,"[4429, 2833, 4479, 2883]",3,192,192,4262,2666,4518,2922,0.770703136920929,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_374.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_374.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_374.png
375,20,020.tiff,mitotic,1,"[2090, 3535, 2140, 3585]",0,64,64,2051,3496,2307,3752,0.8145654797554016,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_375.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_375.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_375.png
376,20,020.tiff,mitotic,1,"[4184, 3857, 4234, 3907]",1,192,64,4017,3818,4273,4074,0.7802461385726929,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_376.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_376.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_376.png
377,20,020.tiff,hard_negative,2,"[3757, 3489, 3807, 3539]",2,64,192,3718,3322,3974,3578,0.7730562686920166,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_377.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_377.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_377.png
378,20,020.tiff,hard_negative,2,"[5559, 3686, 5609, 3736]",3,192,192,5392,3519,5648,3775,0.7400242686271667,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_378.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_378.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_378.png
379,20,020.tiff,hard_negative,2,"[413, 4551, 463, 4601]",0,64,64,374,4512,630,4768,0.6869323253631592,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_379.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_379.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_379.png
380,20,020.tiff,hard_negative,2,"[3473, 3960, 3523, 4010]",2,64,192,3434,3793,3690,4049,0.7642455697059631,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_380.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_380.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_380.png
381,20,020.tiff,mitotic,1,"[4459, 4899, 4509, 4949]",2,64,192,4420,4732,4676,4988,0.8338853716850281,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_381.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_381.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_381.png
382,20,020.tiff,hard_negative,2,"[5327, 4785, 5377, 4835]",0,64,64,5288,4746,5544,5002,0.678803563117981,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_382.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_382.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_382.png
383,20,020.tiff,mitotic,1,"[6166, 4991, 6216, 5041]",2,64,192,6127,4824,6383,5080,0.7911638617515564,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_383.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_383.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_383.png
384,20,020.tiff,mitotic,1,"[3913, 2763, 3963, 2813]",2,64,192,3874,2596,4130,2852,0.8107375502586365,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_384.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_384.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_384.png
385,20,020.tiff,hard_negative,2,"[4194, 3654, 4244, 3704]",3,192,192,4027,3487,4283,3743,0.797028660774231,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_385.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_385.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_385.png
386,20,020.tiff,hard_negative,2,"[3162.5, 4846.5, 3212.5, 4896.5]",2,64,192,3123,4679,3379,4935,0.7565287351608276,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_386.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_386.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_386.png
387,20,020.tiff,hard_negative,2,"[1972, 3669, 2022, 3719]",3,192,192,1805,3502,2061,3758,0.807411789894104,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_387.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_387.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_387.png
403,22,022.tiff,mitotic,1,"[7043, 1177, 7093, 1227]",2,109,192,6959,1010,7215,1266,0.8674851059913635,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_403.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_403.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_403.png
404,22,022.tiff,mitotic,1,"[883, 1906, 933, 1956]",1,192,64,716,1867,972,2123,0.7525582313537598,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_404.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_404.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_404.png
405,22,022.tiff,hard_negative,2,"[5992, 2221, 6042, 2271]",1,192,64,5825,2182,6081,2438,0.7425646781921387,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_405.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_405.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_405.png
406,22,022.tiff,mitotic,1,"[2285, 2454, 2335, 2504]",3,192,192,2118,2287,2374,2543,0.7872429490089417,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_406.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_406.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_406.png
407,22,022.tiff,hard_negative,2,"[6824.5, 3836.5, 6874.5, 3886.5]",3,192,192,6657,3669,6913,3925,0.7394235730171204,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_407.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_407.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_407.png
