ann_id,image_id,filename,label,category_id,condition,ground_truth,prediction,confidence,response,explanation
195,10,010.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The cell at the center clearly displays distinct, dark, condensed chromosomal material without a visible nuclear membrane, which is characteristic of a cell in an active phase of mitosis.","The cell at the center clearly displays distinct, dark, condensed chromosomal material without a visible nuclear membrane, which is characteristic of a cell in an active phase of mitosis."
195,10,010.tiff,hard_negative,2,bbox,0,1,95,"Yes, 95% confidence. The cell clearly displays the condensed, split chromosomal material characteristic of anaphase during mitosis, with no visible nuclear membrane and distinct, dark chromosome clusters moving toward opposite poles.","The cell clearly displays the condensed, split chromosomal material characteristic of anaphase during mitosis, with no visible nuclear membrane and distinct, dark chromosome clusters moving toward opposite poles."
195,10,010.tiff,hard_negative,2,mask,0,1,95,"Yes, 95% confidence. The highlighted cell clearly displays the condensed, paired chromosomal arms characteristic of a mitotic figure, with no visible nuclear membrane and a disorganized structure typical of active cell division.","The highlighted cell clearly displays the condensed, paired chromosomal arms characteristic of a mitotic figure, with no visible nuclear membrane and a disorganized structure typical of active cell division."
196,10,010.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The central cell displays highly condensed, dark, irregular chromosomal material with a fragmented appearance indicative of an active mitotic figure, clearly lacking a nuclear membrane.","The central cell displays highly condensed, dark, irregular chromosomal material with a fragmented appearance indicative of an active mitotic figure, clearly lacking a nuclear membrane."
196,10,010.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell shows clearly condensed, distinct chromosomal material with a fragmented appearance characteristic of the metaphase or early anaphase stage of mitosis.","The cell shows clearly condensed, distinct chromosomal material with a fragmented appearance characteristic of the metaphase or early anaphase stage of mitosis."
196,10,010.tiff,mitotic,1,mask,1,1,95,"Yes, 95% confidence. The highlighted region captures condensed, dark chromosomal material with distinct, irregular shapes indicative of a mitotic figure, lacking a clearly defined nuclear membrane.","The highlighted region captures condensed, dark chromosomal material with distinct, irregular shapes indicative of a mitotic figure, lacking a clearly defined nuclear membrane."
197,10,010.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The central cell clearly demonstrates condensed, dark chromosomal material with an irregular, non-spherical shape and no visible nuclear membrane, which are hallmark features of a mitotic figure.","The central cell clearly demonstrates condensed, dark chromosomal material with an irregular, non-spherical shape and no visible nuclear membrane, which are hallmark features of a mitotic figure."
197,10,010.tiff,hard_negative,2,bbox,0,0,95,"No, 95% confidence. The cell appears to be an apoptotic cell or a hyperchromatic nucleus, as it exhibits a smooth, rounded nuclear boundary and lacks the distinct, condensed, and chaotic chromosomal structures characteristic of active mitosis.","The cell appears to be an apoptotic cell or a hyperchromatic nucleus, as it exhibits a smooth, rounded nuclear boundary and lacks the distinct, condensed, and chaotic chromosomal structures characteristic of active mitosis."
197,10,010.tiff,hard_negative,2,mask,0,0,95,"No, 95% confidence. The nucleus is round, intact, and lacks the characteristic condensed chromosomal patterns (such as star-shaped or V-shaped figures) required to identify active mitosis.","The nucleus is round, intact, and lacks the characteristic condensed chromosomal patterns (such as star-shaped or V-shaped figures) required to identify active mitosis."
198,10,010.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The cell at the center shows clear, condensed, and dark chromosome arms in an irregular, active configuration without an intact nuclear membrane, which is characteristic of a mitotic figure in the metaphase or early anaphase stage.","The cell at the center shows clear, condensed, and dark chromosome arms in an irregular, active configuration without an intact nuclear membrane, which is characteristic of a mitotic figure in the metaphase or early anaphase stage."
198,10,010.tiff,hard_negative,2,bbox,0,1,95,"Yes, 95% confidence. The cell exhibits clear condensation of chromosomal material with a distinct, angular morphology lacking an intact nuclear membrane, which is characteristic of a mitotic figure.","The cell exhibits clear condensation of chromosomal material with a distinct, angular morphology lacking an intact nuclear membrane, which is characteristic of a mitotic figure."
198,10,010.tiff,hard_negative,2,mask,0,0,95,"No, 95% confidence. The highlighted nucleus appears as a uniform, slightly oval structure without the characteristic condensed chromosomal arms, star-shaped, or V-shaped patterns indicative of active mitosis.","The highlighted nucleus appears as a uniform, slightly oval structure without the characteristic condensed chromosomal arms, star-shaped, or V-shaped patterns indicative of active mitosis."
199,10,010.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The cell at the center shows a distinct, dark, condensed mass of chromatin with irregular, sharp edges, characteristic of a mitotic figure (specifically likely in the metaphase or anaphase stage) rather than a rounded, smooth apoptotic body or hyperchromatic interphase nucleus.","The cell at the center shows a distinct, dark, condensed mass of chromatin with irregular, sharp edges, characteristic of a mitotic figure (specifically likely in the metaphase or anaphase stage) rather than a rounded, smooth apoptotic body or hyperchromatic interphase nucleus."
199,10,010.tiff,hard_negative,2,bbox,0,0,95,"No, 95% confidence. The cell exhibits a dark, rounded, and smooth appearance with a visible nuclear boundary, which is characteristic of an apoptotic or pyknotic cell rather than the distinct, arranged chromosomal structure of mitosis.","The cell exhibits a dark, rounded, and smooth appearance with a visible nuclear boundary, which is characteristic of an apoptotic or pyknotic cell rather than the distinct, arranged chromosomal structure of mitosis."
199,10,010.tiff,hard_negative,2,mask,0,0,95,"No, 95% confidence. The cell in the green region shows a dense, dark, and rounded nucleus consistent with apoptosis or hyperchromatism rather than the distinct, organized chromosome condensation patterns characteristic of an active mitotic figure.","The cell in the green region shows a dense, dark, and rounded nucleus consistent with apoptosis or hyperchromatism rather than the distinct, organized chromosome condensation patterns characteristic of an active mitotic figure."
200,10,010.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The cell at the center exhibits clearly condensed, dark chromosomal material arranged in a pattern consistent with an active mitotic figure, with no visible nuclear membrane.","The cell at the center exhibits clearly condensed, dark chromosomal material arranged in a pattern consistent with an active mitotic figure, with no visible nuclear membrane."
200,10,010.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, dark chromosomal material arranged in a linear configuration across the center of the cell, characteristic of metaphase, with no visible nuclear membrane.","The cell clearly exhibits condensed, dark chromosomal material arranged in a linear configuration across the center of the cell, characteristic of metaphase, with no visible nuclear membrane."
200,10,010.tiff,mitotic,1,mask,1,1,95,"Yes, 95% confidence. The highlighted nucleus clearly displays condensed, dark chromosomal material forming a distinct, irregular structure characteristic of the metaphase or anaphase stage of mitosis, with no visible nuclear membrane.","The highlighted nucleus clearly displays condensed, dark chromosomal material forming a distinct, irregular structure characteristic of the metaphase or anaphase stage of mitosis, with no visible nuclear membrane."
201,10,010.tiff,mitotic,1,raw,1,0,95,"No, 95% confidence. The cell at the center shows a dense, dark, and amorphous appearance characteristic of a hyperchromatic or pyknotic nucleus rather than the distinct, organized chromosome arms required to confirm a mitotic figure.","The cell at the center shows a dense, dark, and amorphous appearance characteristic of a hyperchromatic or pyknotic nucleus rather than the distinct, organized chromosome arms required to confirm a mitotic figure."
