ann_id,image_id,filename,label,category_id,crop_position,cell_x_in_crop,cell_y_in_crop,condition,ground_truth,prediction,confidence,response,explanation
216,10,010.tiff,mitotic,1,2,64,192,mask,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular chromosomal material arranged in distinct segments without a visible nuclear membrane, which is characteristic of the anaphase stage of mitosis.","The cell clearly exhibits condensed, irregular chromosomal material arranged in distinct segments without a visible nuclear membrane, which is characteristic of the anaphase stage of mitosis."
217,10,010.tiff,hard_negative,2,3,192,192,raw,0,0,95,"No, 95% confidence. The cell in the lower-right area is an apoptotic cell, characterized by a hyperchromatic, shrunken, and condensed nucleus without the distinct chromosomal arm patterns or radiating structure indicative of active mitosis.","The cell in the lower-right area is an apoptotic cell, characterized by a hyperchromatic, shrunken, and condensed nucleus without the distinct chromosomal arm patterns or radiating structure indicative of active mitosis."
217,10,010.tiff,hard_negative,2,3,192,192,bbox,0,1,90,"Yes, 90% confidence. The cell exhibits condensed, irregular chromosomal material and lacks an intact nuclear membrane, which are characteristic features of a mitotic figure in the late prophase or prometaphase stage.","The cell exhibits condensed, irregular chromosomal material and lacks an intact nuclear membrane, which are characteristic features of a mitotic figure in the late prophase or prometaphase stage."
217,10,010.tiff,hard_negative,2,3,192,192,mask,0,0,90,"No, 90% confidence. The highlighted nucleus appears as a small, darkly stained, and relatively uniform shape that lacks the distinct, condensed chromosome arms or complex arrangements characteristic of a definitive mitotic figure.","The highlighted nucleus appears as a small, darkly stained, and relatively uniform shape that lacks the distinct, condensed chromosome arms or complex arrangements characteristic of a definitive mitotic figure."
218,10,010.tiff,mitotic,1,2,64,192,raw,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular, and dark chromosomal material characteristic of a mitotic figure, with no visible intact nuclear membrane.","The cell clearly exhibits condensed, irregular, and dark chromosomal material characteristic of a mitotic figure, with no visible intact nuclear membrane."
218,10,010.tiff,mitotic,1,2,64,192,bbox,1,1,95,"Yes, 95% confidence. The cell exhibits the characteristic morphology of an active mitotic figure, specifically featuring condensed, distinct chromosomes with no visible nuclear membrane.","The cell exhibits the characteristic morphology of an active mitotic figure, specifically featuring condensed, distinct chromosomes with no visible nuclear membrane."
218,10,010.tiff,mitotic,1,2,64,192,mask,1,1,95,"Yes, 95% confidence. The highlighted nucleus displays the classic condensed, irregular, and disjointed chromosomal appearance characteristic of a mitotic figure, lacking an intact nuclear membrane.","The highlighted nucleus displays the classic condensed, irregular, and disjointed chromosomal appearance characteristic of a mitotic figure, lacking an intact nuclear membrane."
219,10,010.tiff,hard_negative,2,3,192,192,raw,0,1,95,"Yes, 95% confidence. The cell in the lower-right quadrant exhibits dark, irregular, and condensed chromatin characteristic of chromosome arms arranged in a disorganized pattern, which is diagnostic of active mitosis.","The cell in the lower-right quadrant exhibits dark, irregular, and condensed chromatin characteristic of chromosome arms arranged in a disorganized pattern, which is diagnostic of active mitosis."
219,10,010.tiff,hard_negative,2,3,192,192,bbox,0,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed chromosomes in a distinct configuration with no visible nuclear membrane, which is characteristic of a mitotic figure in the late prophase or metaphase stage.","The cell clearly exhibits condensed chromosomes in a distinct configuration with no visible nuclear membrane, which is characteristic of a mitotic figure in the late prophase or metaphase stage."
219,10,010.tiff,hard_negative,2,3,192,192,mask,0,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular chromosomal material arranged in a pattern consistent with an active mitotic figure (specifically anaphase or telophase), with no visible nuclear membrane.","The cell clearly exhibits condensed, irregular chromosomal material arranged in a pattern consistent with an active mitotic figure (specifically anaphase or telophase), with no visible nuclear membrane."
220,10,010.tiff,hard_negative,2,3,192,192,raw,0,0,95,"No, 95% confidence. The cell in the lower-right area shows a rounded, dark, and homogenous nucleus with an intact nuclear boundary, which is characteristic of a hyperchromatic nucleus or an apoptotic cell rather than the distinct, condensed, and scattered chromosome structures required for active mitosis.","The cell in the lower-right area shows a rounded, dark, and homogenous nucleus with an intact nuclear boundary, which is characteristic of a hyperchromatic nucleus or an apoptotic cell rather than the distinct, condensed, and scattered chromosome structures required for active mitosis."
220,10,010.tiff,hard_negative,2,3,192,192,bbox,0,1,95,"Yes, 95% confidence. The cell exhibits clear chromatin condensation with a disorganized, irregular arrangement characteristic of a mitotic figure, lacking a defined nuclear membrane.","The cell exhibits clear chromatin condensation with a disorganized, irregular arrangement characteristic of a mitotic figure, lacking a defined nuclear membrane."
220,10,010.tiff,hard_negative,2,3,192,192,mask,0,0,95,"No, 95% confidence. The highlighted nucleus does not exhibit the characteristic condensed, structured chromosomal arms of mitosis; instead, it appears as a smooth, hyperchromatic, and rounded nucleus consistent with a non-mitotic cell.","The highlighted nucleus does not exhibit the characteristic condensed, structured chromosomal arms of mitosis; instead, it appears as a smooth, hyperchromatic, and rounded nucleus consistent with a non-mitotic cell."
221,10,010.tiff,hard_negative,2,1,192,64,raw,0,0,95,"No, 95% confidence. The cell in the upper-right area has a smooth, oval, hyperchromatic appearance with a well-defined nuclear border, indicating a hyperchromatic nucleus rather than the chaotic, membrane-less, and condensed chromosomal structure characteristic of a mitotic figure.","The cell in the upper-right area has a smooth, oval, hyperchromatic appearance with a well-defined nuclear border, indicating a hyperchromatic nucleus rather than the chaotic, membrane-less, and condensed chromosomal structure characteristic of a mitotic figure."
221,10,010.tiff,hard_negative,2,1,192,64,bbox,0,0,95,"No, 95% confidence. The cells within the box appear as hyperchromatic, dense, oval-shaped nuclei with intact nuclear membranes, lacking the distinct chromosomal condensation and chaotic, irregular morphology characteristic of a mitotic figure.","The cells within the box appear as hyperchromatic, dense, oval-shaped nuclei with intact nuclear membranes, lacking the distinct chromosomal condensation and chaotic, irregular morphology characteristic of a mitotic figure."
221,10,010.tiff,hard_negative,2,1,192,64,mask,0,0,95,"No, 95% confidence. The highlighted cells show hyperchromatic, dense nuclei with intact nuclear membranes, which are characteristic of tumor cells rather than the distinct condensed chromosome patterns of a mitotic figure.","The highlighted cells show hyperchromatic, dense nuclei with intact nuclear membranes, which are characteristic of tumor cells rather than the distinct condensed chromosome patterns of a mitotic figure."
222,10,010.tiff,hard_negative,2,1,192,64,raw,0,0,95,"No, 95% confidence. The cell in the upper-right area has a dark, hyperchromatic, and rounded appearance with a visible nuclear membrane, which is characteristic of a hyperchromatic nucleus rather than a mitotic figure.","The cell in the upper-right area has a dark, hyperchromatic, and rounded appearance with a visible nuclear membrane, which is characteristic of a hyperchromatic nucleus rather than a mitotic figure."
222,10,010.tiff,hard_negative,2,1,192,64,bbox,0,0,90,"No, 90% confidence. The cell exhibits a dark, condensed, and relatively round appearance characteristic of an apoptotic or pyknotic nucleus rather than the distinct, organized chromosomal patterns of active mitosis.","The cell exhibits a dark, condensed, and relatively round appearance characteristic of an apoptotic or pyknotic nucleus rather than the distinct, organized chromosomal patterns of active mitosis."
222,10,010.tiff,hard_negative,2,1,192,64,mask,0,0,95,"No, 95% confidence. The cell in the highlighted region shows a dark, hyperchromatic, and rounded appearance with an intact nuclear boundary, which is characteristic of a hyperchromatic resting nucleus rather than a mitotic figure with organized, condensed chromosomes.","The cell in the highlighted region shows a dark, hyperchromatic, and rounded appearance with an intact nuclear boundary, which is characteristic of a hyperchromatic resting nucleus rather than a mitotic figure with organized, condensed chromosomes."
223,11,011.tiff,mitotic,1,2,64,192,raw,1,1,95,"Yes, 95% confidence. The cell in the lower-left displays dense, dark, and irregular chromosomal material with a lack of a clear nuclear membrane, characteristic of a mitotic figure in metaphase or anaphase.","The cell in the lower-left displays dense, dark, and irregular chromosomal material with a lack of a clear nuclear membrane, characteristic of a mitotic figure in metaphase or anaphase."
